Symbol,Year,Percentage of Recurrence,Trapping Time,Laminarity,Recurrence Rate,Divergence,Max Vertical Length,Entropy of Vertical Structures,Mean Recurrence Time,Recurrence Time Entropy,Num Most Probable Recurrence Time
XMR-USD,2019,1950.8769887908804,365,0.0027397260273972603,0.00014643585155759326,0.0027397260273972603,18587.58112335205,56.39114952725912,19.5087698879088,56.39114952725912,174
XMR-USD,2020,3323.4614022524424,366,0.00273224043715847,0.00024810282574390223,0.00273224043715847,30376.550945281982,77.78587213330024,33.234614022524426,77.78587213330024,360
XMR-USD,2021,6858.773931599576,365,0.0027397260273972603,0.0005148302056385919,0.0027397260273972603,86073.59817504883,108.15334288659999,68.58773931599576,108.15334288659999,128
XMR-USD,2022,3633.1935112470533,365,0.0027397260273972603,0.0002727131381167848,0.0027397260273972603,41744.13715362549,81.08327147886811,36.331935112470525,81.08327147886811,110
XMR-USD,2023,1200.4163821795394,365,0.0027397260273972603,9.010511485764873e-05,0.0027397260273972603,10443.278945922852,40.50606654414136,12.004163821795395,40.50606654414136,28
IMX-USD,2021,24.727027704597464,243,0.00411522633744856,4.187614771812333e-06,0.00411522633744856,1240.1228133887053,1.6187561767821868,0.24727027704597468,1.6187561767821868,198
IMX-USD,2022,6.482695057082803,204,0.004901960784313725,1.5577784589890193e-06,0.004901960784313725,41.62392800394446,0.519631768553408,0.06482695057082805,0.519631768553408,60
TIA-USD,2022,1.6601272789469188,307,0.003257328990228013,1.7614456316812227e-07,0.003257328990228013,86.45064296899363,0.15510827752154618,0.016601272789469188,0.15510827752154618,0
TIA-USD,2023,0.23821064885925913,365,0.0027397260273972603,1.7880460642171014e-08,0.0027397260273972603,8.460861659841612,0.028135901096865392,0.002382106488592592,0.028135901096865392,342
OKB-USD,2019,66.62333620793049,246,0.0040650406504065045,1.1009392085917623e-05,0.0040650406504065045,380.5856282711029,3.9174943279185666,0.6662333620793048,3.9174943279185666,101
OKB-USD,2020,106.31873346819569,366,0.00273224043715847,7.936899217513022e-06,0.00273224043715847,992.2367994785309,6.12525416410788,1.063187334681957,6.12525416410788,365
OKB-USD,2021,846.1965252644887,365,0.0027397260273972603,6.351682318985234e-05,0.0027397260273972603,8857.41832113266,31.411553028405997,8.461965252644887,31.411553028405997,121
OKB-USD,2022,456.35819311530315,365,0.0027397260273972603,3.4254953545555085e-05,0.0027397260273972603,4128.459419250488,19.798367466060533,4.563581931153031,19.798367466060533,1
OKB-USD,2023,725.9055902270264,365,0.0027397260273972603,5.448759909828758e-05,0.0027397260273972603,6867.293338775635,27.719099063008546,7.259055902270266,27.719099063008546,8
NEAR-USD,2020,21.147322849554236,79,0.012658227848101266,3.3889940464029224e-05,0.012658227848101266,36.19524538516998,1.2440782912454071,0.21147322849554234,1.2440782912454071,78
NEAR-USD,2021,355.01314843790374,365,0.0027397260273972603,2.664783735947755e-05,0.0027397260273972603,3885.923730134964,16.27641239501613,3.5501314843790372,16.27641239501613,359
NEAR-USD,2022,533.8184914684671,365,0.0027397260273972603,4.006924363991977e-05,0.0027397260273972603,4842.61568903923,22.269035035663485,5.338184914684671,22.269035035663485,13
NEAR-USD,2023,61.609370487719225,365,0.0027397260273972603,4.624494872374289e-06,0.0027397260273972603,936.484000980854,3.886982401695975,0.6160937048771924,3.886982401695975,359
INJ-USD,2020,127.59683335912817,72,0.013888888888888888,0.0002461833558925876,0.013888888888888888,211.83324003219604,5.04472633896575,1.2759683335912817,5.04472633896575,67
INJ-USD,2021,379.19075301262154,365,0.0027397260273972603,2.846264584553996e-05,0.0027397260273972603,4153.261361122131,17.095494308395615,3.7919075301262155,17.095494308395615,118
INJ-USD,2022,204.19097429405437,365,0.0027397260273972603,1.5326891122774752e-05,0.0027397260273972603,2020.8071283102036,10.463521479671599,2.041909742940544,10.463521479671599,1
INJ-USD,2023,681.3690465890259,365,0.0027397260273972603,5.1144617080182685e-05,0.0027397260273972603,12481.220241189003,25.76869859748556,6.813690465890257,25.76869859748556,358
OP-USD,2022,40.88351071313426,293,0.0034129692832764505,4.762313707149177e-06,0.0034129692832764505,312.7943405388214,2.6426413186957696,0.4088351071313426,2.6426413186957696,235
OP-USD,2023,63.455398578718956,365,0.0027397260273972603,4.763060603098463e-06,0.0027397260273972603,775.2069848179817,3.992456584965937,0.6345539857871896,3.992456584965937,360
FIL-USD,2017,474.2066370153031,19,0.05263157894736842,0.01317240658375842,0.05263157894736842,167.02330207824707,6.2742728737046916,4.74206637015303,6.2742728737046916,1
FIL-USD,2018,724.6542282970655,365,0.0027397260273972603,5.439366993162385e-05,0.0027397260273972603,6642.339379310608,27.870384355174114,7.246542282970656,27.870384355174114,11
FIL-USD,2019,126.01451812718369,365,0.0027397260273972603,9.458845112531053e-06,0.0027397260273972603,1842.8015458583832,7.078285620176083,1.2601451812718372,7.078285620176083,176
FIL-USD,2020,1132.2758027462048,366,0.00273224043715847,8.452658002659137e-05,0.00273224043715847,16241.249292850494,38.97980215170471,11.322758027462045,38.97980215170471,288
FIL-USD,2021,4062.9559624303815,365,0.0027397260273972603,0.000304971774036989,0.0027397260273972603,44414.940549850464,84.94164786640661,40.629559624303816,84.94164786640661,89
FIL-USD,2022,848.6399264164726,365,0.0027397260273972603,6.370022866874382e-05,0.0027397260273972603,9043.044158697128,31.341606022123365,8.486399264164726,31.341606022123365,3
FIL-USD,2023,118.54842776289397,365,0.0027397260273972603,8.898428793827987e-06,0.0027397260273972603,1452.926709651947,6.7277223482207615,1.1854842776289396,6.7277223482207615,50
FDUSD-USD,2023,0.08650023654289421,156,0.00641025641025641,3.554560778421788e-08,0.00641025641025641,0.706559419631958,0.01035975433472138,0.000865002365428942,0.01035975433472138,136
LDO-USD,2021,177.79860637957452,361,0.002770083102493075,1.3643232533730396e-05,0.002770083102493075,1332.723930299282,9.391064151932037,1.777986063795745,9.391064151932037,227
LDO-USD,2022,95.87196019228683,365,0.0027397260273972603,7.196297978764098e-06,0.0027397260273972603,1106.270176321268,5.639571415776061,0.9587196019228683,5.639571415776061,93
LDO-USD,2023,44.34005519833299,365,0.0027397260273972603,3.3282332911737365e-06,0.0027397260273972603,435.21709978580475,2.9550571964014685,0.44340055198332984,2.9550571964014685,57
HBAR-USD,2019,1.123581841639742,106,0.009433962264150943,1.0000728452512169e-06,0.009433962264150943,6.26574395224452,0.10139118228511582,0.011235818416397422,0.10139118228511582,0
HBAR-USD,2020,1.0665158901861185,366,0.00273224043715847,7.961747528544051e-08,0.00273224043715847,12.329714849591255,0.11032268428002967,0.010665158901861184,0.11032268428002967,42
HBAR-USD,2021,11.896698245335125,365,0.0027397260273972603,8.929846157850783e-07,0.0027397260273972603,90.47906417027116,0.950562993854506,0.11896698245335126,0.950562993854506,257
HBAR-USD,2022,8.402637288637067,365,0.0027397260273972603,6.307149829337857e-07,0.0027397260273972603,75.02226896211505,0.6994578253570665,0.08402637288637066,0.6994578253570665,3
HBAR-USD,2023,1.2619736010506175,365,0.0027397260273972603,9.472569514881834e-08,0.0027397260273972603,12.189653012901545,0.1287366586439931,0.012619736010506177,0.1287366586439931,358
KAS-USD,2022,0.27448722253894375,214,0.004672897196261682,5.993825145516842e-08,0.004672897196261682,1.3885079568281071,0.030795578743968606,0.0027448722253894378,0.030795578743968606,179
KAS-USD,2023,3.648186838525917,365,0.0027397260273972603,2.7383856050906123e-07,0.0027397260273972603,38.080927482340485,0.3318783693744569,0.03648186838525917,0.3318783693744569,337
ARB-USD,2017,0.2552532182936897,43,0.023255813953488372,1.3812403587320868e-06,0.023255813953488372,0.3015589842107147,0.024578417895953393,0.0025525321829368967,0.024578417895953393,27
ARB-USD,2018,0.41344693631221324,357,0.0028011204481792717,3.244044130250873e-08,0.0028011204481792717,14.85083298876998,0.04632302660162814,0.004134469363122132,0.04632302660162814,15
ARB-USD,2019,0.020661692711236128,365,0.0027397260273972603,1.55089869026873e-09,0.0027397260273972603,0.23631099268095568,0.002965374910581152,0.0002066169271123613,0.002965374910581152,175
ARB-USD,2020,0.028180711200626426,366,0.00273224043715847,2.103744630706314e-09,0.00273224043715847,0.30895498901372775,0.003945729329976772,0.00028180711200626426,0.003945729329976772,360
ARB-USD,2021,0.13068827622699247,365,0.0027397260273972603,9.809664642030902e-09,0.0027397260273972603,1.5194520527147688,0.016225898755207583,0.001306882762269925,0.016225898755207583,248
ARB-USD,2022,0.07224963189122457,365,0.0027397260273972603,5.423169390742252e-09,0.0027397260273972603,0.5272729912394425,0.009444068247371106,0.0007224963189122458,0.009444068247371106,45
ARB-USD,2023,49.555044383955654,365,0.0027397260273972603,3.7196784651380874e-06,0.0027397260273972603,331.39388008764945,3.2504613328173972,0.4955504438395565,3.2504613328173972,199
STX-USD,2019,5.122948396840744,65,0.015384615384615385,1.2128192227369186e-05,0.015384615384615385,6.03558573871851,0.36437034013388425,0.051229483968407444,0.36437034013388425,6
STX-USD,2020,7.190963181073375,366,0.00273224043715847,5.368193185079597e-07,0.00273224043715847,91.77348209172487,0.6085027469363649,0.07190963181073373,0.6085027469363649,361
STX-USD,2021,68.93476943661916,365,0.0027397260273972603,5.174350675300183e-06,0.0027397260273972603,545.4526025056839,4.300894030281866,0.6893476943661916,4.300894030281866,334
STX-USD,2022,67.04581408730857,365,0.0027397260273972603,5.032562758009711e-06,0.0027397260273972603,626.2249453966506,4.186890477248033,0.6704581408730859,4.186890477248033,1
STX-USD,2023,0.3436370730913196,365,0.0027397260273972603,2.5793931505683626e-08,0.0027397260273972603,171.51363174803555,0.034420929529681496,0.0034363707309131956,0.034420929529681496,207
CRO-USD,2018,0.6824573892870067,18,0.05555555555555555,2.1128711742631786e-05,0.05555555555555555,0.2131349742412567,0.05343966423144991,0.006824573892870067,0.05343966423144991,8
CRO-USD,2019,2.446498633300661,365,0.0027397260273972603,1.8363798064167574e-07,0.0027397260273972603,21.458266109228134,0.23427048040377443,0.02446498633300661,0.23427048040377443,191
CRO-USD,2020,5.0415178586908045,366,0.00273224043715847,3.763590652600355e-07,0.00273224043715847,31.97805104777217,0.4467247073767512,0.050415178586908055,0.4467247073767512,244
CRO-USD,2021,15.365075322975025,365,0.0027397260273972603,1.1533263768521454e-06,0.0027397260273972603,250.6380301080644,1.1676210455068055,0.15365075322975022,1.1676210455068055,326
CRO-USD,2022,16.53894305641912,365,0.0027397260273972603,1.2414387089727916e-06,0.0027397260273972603,132.3116028495133,1.2669009600330254,0.1653894305641912,1.2669009600330254,1
CRO-USD,2023,1.67515300288391,365,0.0027397260273972603,1.257395816732653e-07,0.0027397260273972603,14.868488680571318,0.1664121500426367,0.0167515300288391,0.1664121500426367,342
VET-USD,2018,0.4853938493494843,151,0.006622516556291391,2.1289203918837034e-07,0.006622516556291391,1.3893801299855113,0.0500598508215498,0.0048539384934948426,0.0500598508215498,32
VET-USD,2019,0.1645772229313157,365,0.0027397260273972603,1.2353421525499586e-08,0.0027397260273972603,1.3889051123987883,0.020217544835121004,0.0016457722293131572,0.020217544835121004,175
VET-USD,2020,0.6102319342675493,366,0.00273224043715847,4.5554994906315504e-08,0.00273224043715847,4.277354076970369,0.0669858331991239,0.006102319342675494,0.0669858331991239,221
VET-USD,2021,5.290671498942362,365,0.0027397260273972603,3.9712600574538833e-07,0.0027397260273972603,55.46311062760651,0.46401783768024996,0.05290671498942362,0.46401783768024996,107
VET-USD,2022,1.9917679752467339,365,0.0027397260273972603,1.495051924012741e-07,0.0027397260273972603,18.42218581493944,0.19419390806086895,0.01991767975246734,0.19419390806086895,1
VET-USD,2023,0.48536794451896365,365,0.0027397260273972603,3.6432470464703334e-08,0.0027397260273972603,6.258711049333215,0.054098001486404715,0.0048536794451896365,0.054098001486404715,358
MNT-USD,2022,65.775756702677,94,0.010638297872340425,7.444907380042671e-05,0.010638297872340425,2284.050794005394,2.4766420958358837,0.6577575670267701,2.4766420958358837,0
MNT-USD,2023,4.710883960880019,365,0.0027397260273972603,3.536062541944409e-07,0.0027397260273972603,236.50716714560986,0.41404042551942255,0.04710883960880018,0.41404042551942255,176
MKR-USD,2017,36748.67083837116,42,0.023809523809523808,0.20844396391588857,0.023809523809523808,30243.585815429688,-805.976719721758,367.4867083837115,-805.976719721758,29
MKR-USD,2018,31228.05231179044,365,0.0027397260273972603,0.002344026024724557,0.0027397260273972603,359918.47372436523,28.20357869952001,312.2805231179044,28.20357869952001,19
MKR-USD,2019,11965.019602444321,365,0.0027397260273972603,0.0008981129227800036,0.0027397260273972603,79521.15521240234,129.98815967044106,119.6501960244432,129.98815967044106,91
MKR-USD,2020,12154.730351617869,366,0.00273224043715847,0.0009073741444229681,0.00273224043715847,111708.72053527832,126.16193701440504,121.54730351617869,126.16193701440504,225
MKR-USD,2021,91612.7932923772,365,0.0027397260273972603,0.006876598307540473,0.0027397260273972603,1188110.7666015625,-927.4416673899509,916.127932923772,-927.4416673899509,122
MKR-USD,2022,62573.38384458857,365,0.0027397260273972603,0.004696855209616028,0.0027397260273972603,443990.4094848633,-356.3338557352381,625.7338384458857,-356.3338557352381,1
MKR-USD,2023,36201.026511042175,365,0.0027397260273972603,0.002717305178574594,0.0027397260273972603,258924.15560913086,-3.063374109658156,362.01026511042176,-3.063374109658156,364
RNDR-USD,2020,4.320602439059627,204,0.004901960784313725,1.0382319930456872e-06,0.004901960784313725,30.43632848188281,0.36246970559494496,0.04320602439059627,0.36246970559494496,77
RNDR-USD,2021,146.8885243262912,365,0.0027397260273972603,1.1025680382385394e-05,0.0027397260273972603,2326.357812933624,7.8261751481105435,1.4688852432629116,7.8261751481105435,323
RNDR-USD,2022,113.823397572883,365,0.0027397260273972603,8.543760701741653e-06,0.0027397260273972603,1446.2749670147896,6.475170472910165,1.1382339757288302,6.475170472910165,2
RNDR-USD,2023,93.06421858133798,365,0.0027397260273972603,6.98554454012325e-06,0.0027397260273972603,1173.7556420862675,5.451610507420725,0.93064218581338,5.451610507420725,359
SUI-USD,2022,0.1803830078509972,289,0.0034602076124567475,2.1597582357638554e-08,0.0034602076124567475,1.53532013297081,0.021448333802737553,0.0018038300785099717,0.021448333802737553,0
SUI-USD,2023,0.3070251948762385,365,0.0027397260273972603,2.3045787161190064e-08,0.0027397260273972603,4.688763780053705,0.035724434698615325,0.0030702519487623855,0.035724434698615325,121
SEI-USD,2023,9.711716959017707,136,0.007352941176470588,5.250995922691379e-06,0.007352941176470588,55.97674500197172,0.6894516958258778,0.09711716959017705,0.6894516958258778,134
GRT-USD,2020,406.262001039143,196,0.00510204081632653,0.00010575608513318834,0.00510204081632653,7801.58272883296,15.281075169779477,4.06262001039143,15.281075169779477,5
GRT-USD,2021,522.1323201282763,365,0.0027397260273972603,3.919206150005077e-05,0.0027397260273972603,12258.554315239191,20.71466785536398,5.221323201282764,20.71466785536398,130
GRT-USD,2022,10.003339962141048,91,0.01098901098901099,1.2081328456692087e-05,0.01098901098901099,22.30198159813881,0.6743648769101537,0.10003339962141049,0.6743648769101537,1
RUNE-USD,2019,2.9699092460823207,162,0.006172839506172839,1.131695784049964e-06,0.006172839506172839,13.588956772349775,0.2526258792797967,0.029699092460823206,0.2526258792797967,138
RUNE-USD,2020,35.18667401422043,366,0.00273224043715847,2.6267533137412135e-06,0.00273224043715847,297.61582028493285,2.4317862674345307,0.3518667401422042,2.4317862674345307,364
RUNE-USD,2021,447.97621318067655,365,0.0027397260273972603,3.362578913564197e-05,0.0027397260273972603,4370.584247708321,19.45131482423994,4.4797621318067655,19.45131482423994,137
RUNE-USD,2022,269.923231260887,365,0.0027397260273972603,2.0260856246688812e-05,0.0027397260273972603,3216.5490498542786,12.999123736074207,2.6992323126088706,12.999123736074207,90
RUNE-USD,2023,140.32237289465934,365,0.0027397260273972603,1.0532814875297195e-05,0.0027397260273972603,1822.6101371645927,7.545391144174803,1.4032237289465934,7.545391144174803,335
HEX-USD,2019,0.0074951112328562886,15,0.06666666666666667,3.3460318003822717e-07,0.06666666666666667,0.00205800013463886,0.0009098583053405143,7.495111232856288e-05,0.0009098583053405143,1
HEX-USD,2020,0.28316567142002425,366,0.00273224043715847,2.1138865396590218e-08,0.00273224043715847,4.047849093720288,0.03309791294485816,0.0028316567142002425,0.03309791294485816,365
HEX-USD,2021,14.508104859395687,365,0.0027397260273972603,1.0890008451476978e-06,0.0027397260273972603,127.95570730650797,1.1274748327233142,0.1450810485939569,1.1274748327233142,260
HEX-USD,2022,6.977288632768475,365,0.0027397260273972603,5.237261028619824e-07,0.0027397260273972603,58.849615558981895,0.5936624492744125,0.06977288632768475,0.5936624492744125,0
HEX-USD,2023,2.794727279423135,365,0.0027397260273972603,2.0977656273818044e-07,0.0027397260273972603,33.83301981817931,0.2624623425008215,0.02794727279423135,0.2624623425008215,80
ALGO-USD,2019,36.209798629272626,194,0.005154639175257732,9.62130958662751e-06,0.005154639175257732,526.0080745667219,2.2161962877969326,0.36209798629272627,2.2161962877969326,0
ALGO-USD,2020,10.475521448137206,366,0.00273224043715847,7.820179499187941e-07,0.00273224043715847,137.8087467700243,0.8452778528054583,0.10475521448137205,0.8452778528054583,225
ALGO-USD,2021,50.653150557845315,365,0.0027397260273972603,3.8021040171324476e-06,0.0027397260273972603,409.77275237441063,3.3152219105667236,0.5065315055784533,3.3152219105667236,254
ALGO-USD,2022,33.806407360718296,365,0.0027397260273972603,2.5375613523628097e-06,0.0027397260273972603,458.7576715797186,2.32989782985164,0.33806407360718294,2.32989782985164,2
ALGO-USD,2023,6.408903694908935,365,0.0027397260273972603,4.810622481616627e-07,0.0027397260273972603,47.05847043544054,0.552627430437205,0.06408903694908935,0.552627430437205,38
MINA-USD,2021,147.3318252878758,214,0.004672897196261682,3.2172033035893834e-05,0.004672897196261682,586.0322425365448,7.276166809148787,1.4733182528787578,7.276166809148787,105
MINA-USD,2022,98.6985272080752,365,0.0027397260273972603,7.408464481480454e-06,0.0027397260273972603,944.2338256835938,5.767150310887215,0.986985272080752,5.767150310887215,4
MINA-USD,2023,22.858269672050195,365,0.0027397260273972603,1.71577716267716e-06,0.0027397260273972603,304.71328869462013,1.6716966061290799,0.22858269672050197,1.6716966061290799,363
AAVE-USD,2020,2377.1193160251814,91,0.01098901098901099,0.0028709170483395908,0.01098901098901099,5485.769075036049,31.303414802821113,23.771193160251812,31.303414802821113,0
AAVE-USD,2021,10338.400902454436,365,0.0027397260273972603,0.0007760164011330117,0.0027397260273972603,112161.1099243164,123.75005054149256,103.38400902454435,123.75005054149256,137
AAVE-USD,2022,5443.696819011211,365,0.0027397260273972603,0.0004086123235311363,0.0027397260273972603,57029.57836532593,99.98538440411696,54.43696819011211,99.98538440411696,2
AAVE-USD,2023,1627.0498009536923,365,0.0027397260273972603,0.000122128880753745,0.0027397260273972603,16281.978500366211,49.8383674947712,16.270498009536926,49.8383674947712,361
QNT-USD,2018,86.63672817063254,144,0.006944444444444444,4.178284454817098e-05,0.006944444444444444,272.4119433313608,4.375702717432489,0.8663672817063254,4.375702717432489,78
QNT-USD,2019,269.8023739852519,365,0.0027397260273972603,2.025178451219389e-05,0.0027397260273972603,3406.9241840839386,13.099755587863616,2.698023739852519,13.099755587863616,188
QNT-USD,2020,403.2320182561027,366,0.00273224043715847,3.0102050558478798e-05,0.00273224043715847,3400.9383804798126,18.029010917424138,4.032320182561027,18.029010917424138,320
QNT-USD,2021,11513.422243836629,365,0.0027397260273972603,0.0008642153248541275,0.0027397260273972603,96769.27180957794,127.86580983932438,115.1342224383663,127.86580983932438,252
QNT-USD,2022,3577.0101029390153,365,0.0027397260273972603,0.0002684959243784164,0.0027397260273972603,35079.854122161865,80.61128544209572,35.77010102939015,80.61128544209572,289
QNT-USD,2023,1726.1087019525387,365,0.0027397260273972603,0.00012956439545070997,0.0027397260273972603,16230.788665771484,51.627222096119375,17.261087019525384,51.627222096119375,24
HNT-USD,2020,55.48544841184479,207,0.004830917874396135,1.2949367161091487e-05,0.004830917874396135,246.80335068702698,3.2719053509057083,0.554854484118448,3.2719053509057083,108
HNT-USD,2021,1261.1986679496629,365,0.0027397260273972603,9.466752746874909e-05,0.0027397260273972603,12969.64072728157,41.490104794287454,12.611986679496628,41.490104794287454,317
HNT-USD,2022,1064.1692258373482,365,0.0027397260273972603,7.987819205528645e-05,0.0027397260273972603,10574.141099691391,37.04232340491993,10.641692258373482,37.04232340491993,3
HNT-USD,2023,112.4988284255085,365,0.0027397260273972603,8.444336487833162e-06,0.0027397260273972603,2383.5714948177338,6.2402332347945295,1.1249882842550853,6.2402332347945295,352
ORDI-USD,2023,1517.7042810276873,235,0.00425531914893617,0.00027482693774947257,0.00425531914893617,15251.237717151642,38.46004103906005,15.17704281027687,38.46004103906005,233
FLOW-USD,2021,938.3309671853732,339,0.0029498525073746312,8.165079770147696e-05,0.0029498525073746312,6737.509132385254,33.25310615129733,9.38330967185373,33.25310615129733,36
FLOW-USD,2022,250.1128908018834,365,0.0027397260273972603,1.877386137646996e-05,0.0027397260273972603,2163.5977803468704,12.348094529929291,2.501128908018834,12.348094529929291,1
FLOW-USD,2023,27.495501516102,365,0.0027397260273972603,2.063854974786975e-06,0.0027397260273972603,237.01776391267776,1.9689158543587149,0.27495501516101994,1.9689158543587149,50
ASTR-USD,2022,5.462105746183744,348,0.0028735632183908046,4.510297636048442e-07,0.0028735632183908046,80.41759938001633,0.47157108044585583,0.054621057461837444,0.47157108044585583,82
ASTR-USD,2023,1.7087050403656532,365,0.0027397260273972603,1.2825804962811906e-07,0.0027397260273972603,30.161076676100492,0.16859565851854386,0.01708705040365653,0.16859565851854386,363
FTM-USD,2018,0.702534042698636,63,0.015873015873015872,1.7704990995429333e-06,0.015873015873015872,0.8354889745824039,0.06351908922779508,0.00702534042698636,0.06351908922779508,5
FTM-USD,2019,0.7470292561532162,365,0.0027397260273972603,5.6073174214346986e-08,0.0027397260273972603,7.76774888439104,0.08023545906514992,0.007470292561532163,0.08023545906514992,160
FTM-USD,2020,1.1402086754460738,366,0.00273224043715847,8.511878432653307e-08,0.00273224043715847,14.574568911455572,0.11763324020731813,0.011402086754460736,0.11763324020731813,245
FTM-USD,2021,87.63188895660889,365,0.0027397260273972603,6.5777854558194385e-06,0.0027397260273972603,840.5977230221033,5.218196914053976,0.8763188895660888,5.218196914053976,311
FTM-USD,2022,76.81409098704283,365,0.0027397260273972603,5.7657847675375934e-06,0.0027397260273972603,923.5850002467632,4.6509414253509345,0.7681409098704284,4.6509414253509345,15
FTM-USD,2023,12.682612784608127,365,0.0027397260273972603,9.519765796409151e-07,0.0027397260273972603,110.10596390068531,1.006153452156163,0.12682612784608127,1.006153452156163,33
THETA-USD,2018,5.999930892274706,349,0.0028653295128939827,4.926051635693519e-07,0.0028653295128939827,60.39609902352095,0.5163374039523999,0.05999930892274706,0.5163374039523999,9
THETA-USD,2019,2.8077910022051973,365,0.0027397260273972603,2.107571460251304e-07,0.0027397260273972603,29.968723382800817,0.2645328498754025,0.028077910022051976,0.2645328498754025,68
THETA-USD,2020,30.85293536934867,366,0.00273224043715847,2.3032313365942796e-06,0.00273224043715847,547.9629065692425,2.1609992507702986,0.3085293536934868,2.1609992507702986,365
THETA-USD,2021,311.8810186595491,365,0.0027397260273972603,2.341027282318119e-05,0.0027397260273972603,2815.7917600870132,14.646156060127073,3.118810186595491,14.646156060127073,105
THETA-USD,2022,115.36514602009005,365,0.0027397260273972603,8.659486730625867e-06,0.0027397260273972603,1117.3787605762482,6.568829580334354,1.1536514602009007,6.568829580334354,0
THETA-USD,2023,22.459440979731195,365,0.0027397260273972603,1.6858404626592204e-06,0.0027397260273972603,197.86832529306412,1.6544000709063151,0.22459440979731196,1.6544000709063151,358
SAND-USD,2020,0.8084255951855863,140,0.007142857142857143,4.1248308341526935e-07,0.007142857142857143,4.0080787017941475,0.07812695072824502,0.008084255951855863,0.07812695072824502,13
SAND-USD,2021,147.72233120784188,365,0.0027397260273972603,1.1088267219708302e-05,0.0027397260273972603,2619.602857258171,7.790761500791918,1.4772233120784188,7.790761500791918,328
SAND-USD,2022,140.20393362329833,365,0.0027397260273972603,1.0523924639952136e-05,0.0027397260273972603,1512.385170608759,7.701632074016115,1.4020393362329833,7.701632074016115,0
SAND-USD,2023,16.691815303892685,365,0.0027397260273972603,1.252913536892203e-06,0.0027397260273972603,151.226086050272,1.2777046746817229,0.16691815303892685,1.2777046746817229,37
AXS-USD,2020,17.14315754267322,58,0.017241379310344827,5.097578811380677e-05,0.017241379310344827,21.071673035621643,0.9860909886296227,0.17143157542673218,0.9860909886296227,1
AXS-USD,2021,5437.025203281953,365,0.0027397260273972603,0.00040811154171034895,0.0027397260273972603,41719.49304884672,100.9952411336888,54.37025203281953,100.9952411336888,310
AXS-USD,2022,2326.147759445972,365,0.0027397260273972603,0.00017460425744955654,0.0027397260273972603,24993.962956428528,62.52101244100804,23.26147759445972,62.52101244100804,1
AXS-USD,2023,220.88680444718483,365,0.0027397260273972603,1.658010602047565e-05,0.0027397260273972603,2007.0848832130432,11.170767428111347,2.2088680444718483,11.170767428111347,21
XTZ-USD,2017,181.6514829674324,53,0.018867924528301886,0.0006469069906247592,0.018867924528301886,384.64696288108826,5.942361938711448,1.8165148296743239,5.942361938711448,38
XTZ-USD,2018,169.94939465325015,365,0.0027397260273972603,1.2756665064346527e-05,0.0027397260273972603,1641.3500119447708,9.073806808562658,1.6994939465325016,9.073806808562658,2
XTZ-USD,2019,41.832273416166615,365,0.0027397260273972603,3.1399953023604317e-06,0.0027397260273972603,300.48680251836777,2.8138699427172513,0.41832273416166615,2.8138699427172513,138
XTZ-USD,2020,68.89693880964684,366,0.00273224043715847,5.14328982192877e-06,0.00273224043715847,723.0056120157242,4.281555998816426,0.6889693880964683,4.281555998816426,224
XTZ-USD,2021,170.09024048424232,365,0.0027397260273972603,1.2767237170798229e-05,0.0027397260273972603,1519.4111201763153,9.077244961339275,1.7009024048424233,9.077244961339275,275
XTZ-USD,2022,115.23237302339552,365,0.0027397260273972603,8.649520583633245e-06,0.0027397260273972603,1038.5769443511963,6.577406634367596,1.1523237302339553,6.577406634367596,3
XTZ-USD,2023,19.468254417924815,365,0.0027397260273972603,1.4613173615808574e-06,0.0027397260273972603,197.60308414697647,1.4604430413813994,0.19468254417924816,1.4604430413813994,52
FLR-USD,2023,1.241100438114591,356,0.0028089887640449437,9.792878353371926e-08,0.0028089887640449437,8.489202147349715,0.12697696145906792,0.01241100438114591,0.12697696145906792,19
KCS-USD,2017,56.99695987860984,53,0.018867924528301886,0.00020298062634832565,0.018867924528301886,144.19687250256538,2.4245104693302926,0.5699695987860984,2.4245104693302926,52
KCS-USD,2018,276.51685039221763,365,0.0027397260273972603,2.0755783521904282e-05,0.0027397260273972603,6321.923036366701,12.998080154144837,2.765168503922176,12.998080154144837,9
KCS-USD,2019,46.69460994438061,365,0.0027397260273972603,3.504969821081833e-06,0.0027397260273972603,352.91689628362656,3.089609031442876,0.46694609944380616,3.089609031442876,91
KCS-USD,2020,19.15202611705979,366,0.00273224043715847,1.4297358155395312e-06,0.00273224043715847,163.8534955382347,1.436036042123996,0.19152026117059792,1.436036042123996,240
KCS-USD,2021,743.5612822267973,365,0.0027397260273972603,5.5812862714435636e-05,0.0027397260273972603,6032.120290696621,28.566123151301397,7.435612822267973,28.566123151301397,334
KCS-USD,2022,562.6332756467688,365,0.0027397260273972603,4.223212601684147e-05,0.0027397260273972603,3473.780662536621,23.368595104377462,5.626332756467687,23.368595104377462,1
KCS-USD,2023,211.38951124440752,365,0.0027397260273972603,1.586722446739383e-05,0.0027397260273972603,2488.5600929260254,10.7981118899208,2.1138951124440752,10.7981118899208,346
SNX-USD,2018,20.64422710893897,293,0.0034129692832764505,2.4047417655552803e-06,0.0034129692832764505,150.40410695970058,1.4909209726508823,0.2064422710893897,1.4909209726508823,67
